country,points,price
Italy,87,19.0
France,92,42.0
US,92,85.0
France,92,25.0
US,92,35.0
France,91,42.0
France,91,100.0
US,91,30.0
US,91,21.0
US,91,18.0
US,91,40.0
US,91,35.0
US,90,32.0
France,90,48.0
France,90,290.0
US,90,25.0
Italy,90,36.0
US,90,32.0
France,90,30.0
US,90,25.0
US,90,21.0
France,89,70.0
US,89,50.0
France,89,15.0
France,89,35.0
France,89,45.0
US,89,30.0
US,89,26.0
US,89,18.0
US,89,20.0
Spain,88,12.0
US,89,20.0
Australia,89,29.0
US,89,28.0
US,89,42.0
Italy,89,18.0
Italy,89,45.0
Portugal,89,12.0
US,89,20.0
Italy,89,21.0
France,89,59.0
US,89,30.0
US,89,35.0
Spain,89,20.0
Germany,89,25.0
Germany,89,15.0
Spain,89,35.0
Greece,89,18.0
Spain,89,30.0
Spain,89,26.0
Italy,89,50.0
US,89,14.0
US,89,35.0
US,89,38.0
Germany,89,16.0
Italy,89,60.0
Portugal,89,15.0
Italy,89,36.0
US,89,21.0
France,89,
France,89,17.0
Italy,89,20.0
US,89,39.0
Italy,89,20.0
Italy,89,22.0
Italy,89,20.0
Spain,89,21.0
Spain,89,37.0
Italy,89,18.0
US,89,80.0
Italy,89,21.0
Italy,89,23.0
Spain,89,48.0
New Zealand,89,25.0
Italy,89,23.0
France,89,17.0
US,89,50.0
Italy,89,31.0
France,89,14.0
France,89,15.0
France,89,15.0
France,89,17.0
France,89,50.0
France,89,40.0
France,89,50.0
Canada,89,20.0
US,89,38.0
Argentina,89,15.0
Germany,89,19.0
France,89,95.0
Argentina,89,20.0
France,85,23.0
Chile,85,24.0
US,85,26.0
Chile,85,13.0
France,85,30.0
France,85,30.0
France,85,12.0
Portugal,85,
Portugal,85,8.0
US,85,60.0
US,85,53.0
Portugal,85,
US,85,12.0
France,85,18.0
Portugal,85,
US,85,29.0
Portugal,85,10.0
US,85,20.0
Italy,85,10.0
France,85,
France,85,16.0
Portugal,85,12.0
Portugal,85,7.0
Portugal,85,
France,85,12.0
Chile,85,12.0
Italy,85,18.0
Portugal,85,
Italy,89,22.0
US,89,40.0
US,89,45.0
US,89,58.0
France,89,40.0
France,89,34.0
France,89,27.0
US,89,14.0
Spain,89,102.0
US,89,13.0
US,89,42.0
US,89,19.0
US,89,16.0
US,89,30.0
US,89,65.0
US,89,18.0
England,89,42.0
Italy,89,25.0
Italy,89,31.0
US,89,24.0
US,89,18.0
US,89,13.0
England,89,39.0
US,89,28.0
US,89,28.0
Italy,89,20.0
Italy,89,42.0
France,89,20.0
Spain,89,15.0
US,89,25.0
France,92,33.0
France,92,40.0
France,92,
Italy,92,18.0
France,92,34.0
France,92,
US,92,45.0
Austria,92,36.0
South Africa,92,38.0
Austria,92,65.0
US,92,64.0
France,92,
US,92,35.0
US,92,110.0
US,92,50.0
France,92,40.0
US,92,62.0
Austria,92,35.0
Chile,92,50.0
Chile,92,85.0
US,92,85.0
France,92,
France,92,
France,92,
France,92,34.0
France,92,25.0
Austria,89,22.0
Germany,89,15.0
Austria,89,26.0
Australia,89,31.0
Italy,88,21.0
Italy,88,23.0
Austria,88,24.0
US,88,35.0
US,88,17.0
Austria,88,20.0
Austria,88,18.0
Italy,88,18.0
US,88,22.0
Austria,88,18.0
Austria,88,21.0
Australia,88,24.0
US,88,22.0
US,88,40.0
Austria,88,
US,88,20.0
US,88,21.0
US,88,48.0
Spain,88,38.0
Italy,88,
Austria,88,17.0
US,88,45.0
Spain,90,37.0
US,90,22.0
US,90,22.0
US,90,22.0
Italy,90,16.0
US,90,35.0
Spain,90,19.0
US,90,65.0
Spain,90,15.0
France,90,40.0
US,90,26.0
US,90,30.0
US,90,18.0
US,90,16.0
US,90,40.0
US,90,30.0
US,90,35.0
France,89,32.0
US,89,17.0
US,89,28.0
US,89,27.0
US,89,22.0
US,89,23.0
US,89,47.0
Italy,89,40.0
US,89,25.0
US,89,14.0
Chile,89,60.0
US,89,42.0
US,89,25.0
US,94,35.0
US,94,35.0
US,94,65.0
US,94,50.0
US,94,35.0
US,94,42.0
US,94,125.0
US,94,100.0
US,94,100.0
US,93,38.0
US,93,100.0
US,93,60.0
US,93,130.0
US,93,37.0
US,93,100.0
US,93,45.0
US,93,95.0
US,93,40.0
US,93,75.0
US,93,48.0
US,93,40.0
Spain,91,25.0
US,91,38.0
France,91,80.0
US,91,27.0
US,91,50.0
Italy,91,30.0
US,91,60.0
US,91,29.0
Australia,91,21.0
Italy,91,40.0
US,91,80.0
Spain,91,25.0
Spain,90,25.0
Germany,90,16.0
US,90,85.0
Italy,90,
Chile,90,25.0
Italy,90,42.0
US,90,65.0
Italy,90,
France,90,50.0
US,90,18.0
US,90,42.0
Italy,90,40.0
France,90,43.0
Germany,90,19.0
US,90,27.0
France,90,50.0
US,90,15.0
France,91,25.0
US,91,28.0
US,91,95.0
US,91,44.0
US,91,36.0
Germany,91,14.0
Portugal,91,26.0
Italy,91,38.0
Italy,91,
US,91,55.0
US,91,46.0
Germany,91,30.0
Germany,91,22.0
Chile,91,20.0
US,91,55.0
US,91,85.0
Portugal,91,50.0
France,91,65.0
Germany,91,42.0
US,91,20.0
US,91,32.0
Portugal,91,25.0
US,91,30.0
US,91,45.0
Italy,91,30.0
Italy,91,28.0
Italy,91,50.0
US,91,35.0
US,91,22.0
US,91,40.0
US,86,18.0
US,86,18.0
Spain,86,14.0
US,86,32.0
US,86,59.0
US,86,25.0
France,86,10.0
Italy,86,100.0
Italy,86,55.0
US,86,42.0
Spain,86,12.0
US,86,10.0
Spain,86,15.0
US,86,14.0
Italy,86,10.0
US,86,20.0
US,86,16.0
US,86,50.0
US,86,28.0
US,86,30.0
US,86,30.0
France,86,10.0
France,86,20.0
France,86,12.0
France,86,16.0
France,86,16.0
France,86,13.0
France,86,15.0
France,86,14.0
France,86,13.0
Spain,84,13.0
US,84,30.0
Spain,84,13.0
France,84,12.0
Portugal,84,12.0
France,84,24.0
US,84,10.0
Italy,84,13.0
Chile,84,12.0
Spain,84,13.0
US,84,24.0
Chile,84,14.0
Chile,84,15.0
Italy,84,30.0
France,84,10.0
France,84,16.0
France,84,12.0
France,84,14.0
France,84,11.0
Chile,84,13.0
Spain,84,10.0
US,84,12.0
Spain,84,14.0
Chile,84,12.0
US,84,15.0
US,84,20.0
Spain,84,17.0
US,84,15.0
US,84,12.0
Portugal,84,10.0
US,90,38.0
US,90,22.0
US,90,27.0
Israel,90,25.0
US,90,26.0
US,90,48.0
Italy,90,60.0
US,90,28.0
US,90,75.0
France,90,28.0
France,90,50.0
Italy,90,75.0
US,90,25.0
France,90,54.0
Italy,90,42.0
France,90,70.0
France,90,27.0
France,90,50.0
US,90,48.0
France,90,27.0
US,90,55.0
US,90,21.0
France,90,28.0
US,90,38.0
Moldova,90,23.0
US,90,35.0
US,90,28.0
US,90,28.0
France,90,30.0
US,90,
Portugal,85,15.0
South Africa,85,15.0
US,85,25.0
South Africa,85,10.0
Argentina,85,15.0
South Africa,85,20.0
France,85,13.0
US,85,100.0
Portugal,85,12.0
US,85,18.0
Portugal,85,14.0
Israel,85,30.0
France,85,9.0
France,85,9.0
Portugal,85,28.0
US,85,27.0
Argentina,85,14.0
Italy,85,
France,85,9.0
France,85,18.0
Italy,85,8.0
France,85,9.0
Argentina,85,13.0
France,85,16.0
France,85,12.0
France,85,15.0
US,85,18.0
US,85,15.0
South Africa,85,22.0
US,85,20.0
Italy,88,29.0
US,88,12.0
France,88,14.0
US,88,35.0
France,88,20.0
Spain,88,12.0
US,88,26.0
US,88,14.0
US,88,20.0
US,88,45.0
US,88,18.0
US,88,29.0
US,88,25.0
Spain,88,40.0
Spain,88,20.0
Argentina,88,13.0
US,88,32.0
US,88,40.0
Argentina,88,20.0
US,88,55.0
US,88,32.0
US,88,17.0
Italy,88,20.0
US,88,25.0
US,88,21.0
Argentina,88,30.0
Italy,88,22.0
France,88,25.0
Spain,88,15.0
US,88,25.0
US,90,12.0
France,90,29.0
France,90,40.0
France,90,30.0
France,90,35.0
France,90,30.0
US,90,40.0
US,90,45.0
Portugal,90,17.0
Germany,90,23.0
Portugal,90,35.0
US,90,32.0
Portugal,90,20.0
Germany,90,35.0
Argentina,90,15.0
US,90,25.0
Germany,90,17.0
US,90,39.0
Spain,90,28.0
US,90,26.0
US,90,23.0
US,90,29.0
Argentina,90,20.0
US,90,25.0
US,90,28.0
US,90,14.0
US,90,65.0
France,90,40.0
US,90,32.0
Italy,90,120.0
Argentina,82,13.0
US,82,17.0
US,82,20.0
Argentina,82,9.0
Argentina,82,12.0
US,82,16.0
US,82,27.0
Italy,82,20.0
Austria,82,17.0
Croatia,82,
Argentina,82,6.0
Argentina,82,12.0
Spain,82,9.0
US,82,10.0
US,81,25.0
Italy,81,
US,81,17.0
US,81,17.0
Germany,87,13.0
Portugal,87,10.0
Portugal,87,12.0
Germany,87,12.0
US,87,22.0
Portugal,87,20.0
US,87,13.0
France,87,26.0
France,87,25.0
Argentina,87,13.0
Portugal,87,10.0
Portugal,87,9.0
France,87,14.0
Argentina,87,12.0
Italy,87,35.0
Argentina,87,20.0
US,87,25.0
Germany,87,14.0
Argentina,87,11.0
Portugal,87,10.0
Portugal,87,12.0
France,87,34.0
Italy,87,70.0
Italy,87,50.0
US,87,18.0
US,87,35.0
Portugal,87,13.0
Portugal,87,11.0
US,85,20.0
Brazil,85,33.0
Chile,85,15.0
US,85,24.0
US,85,6.0
US,85,6.0
US,85,30.0
Australia,85,25.0
US,85,30.0
Italy,85,19.0
Portugal,85,15.0
Uruguay,85,40.0
US,85,13.0
US,85,9.0
US,85,12.0
Portugal,85,6.0
Italy,85,9.0
France,85,10.0
France,85,12.0
France,85,12.0
Portugal,85,10.0
France,85,9.0
France,85,10.0
US,85,15.0
France,85,10.0
US,85,25.0
US,85,14.0
Portugal,85,12.0
Romania,85,8.0
Romania,85,8.0
France,85,14.0
France,85,
Romania,85,7.0
Portugal,85,8.0
France,85,19.0
Argentina,85,15.0
US,85,55.0
Spain,85,10.0
France,85,25.0
US,85,25.0
US,85,48.0
France,85,
France,85,12.0
US,85,47.0
US,85,29.0
Argentina,85,12.0
US,85,15.0
France,85,18.0
France,85,13.0
France,85,12.0
Argentina,85,19.0
Spain,85,12.0
Portugal,85,9.0
Bulgaria,85,9.0
France,85,15.0
Spain,85,25.0
US,85,16.0
US,85,16.0
US,84,35.0
US,84,33.0
Australia,83,17.0
Spain,83,40.0
Italy,83,15.0
US,83,25.0
US,83,19.0
US,83,36.0
US,83,9.0
Australia,83,15.0
Spain,83,10.0
Spain,83,19.0
US,83,28.0
Spain,83,10.0
Italy,83,
Spain,83,15.0
US,83,20.0
US,83,16.0
US,83,30.0
Spain,83,23.0
Italy,83,
US,83,10.0
US,83,7.0
US,83,13.0
US,83,10.0
US,83,22.0
Spain,83,11.0
US,83,28.0
Spain,83,8.0
Italy,83,21.0
Spain,83,10.0
Spain,83,13.0
US,93,46.0
US,93,65.0
Italy,93,25.0
France,93,35.0
US,93,55.0
France,93,70.0
US,93,62.0
Canada,93,18.0
US,93,60.0
France,93,60.0
France,93,140.0
France,93,35.0
US,93,40.0
France,93,26.0
US,93,75.0
Argentina,93,120.0
England,93,43.0
US,93,75.0
England,93,60.0
US,93,75.0
US,93,65.0
France,93,140.0
US,93,60.0
Italy,93,29.0
France,93,60.0
France,93,65.0
France,93,40.0
Italy,93,24.0
US,93,64.0
France,93,50.0
France,83,11.0
US,83,17.0
US,83,11.0
US,83,12.0
US,83,28.0
US,83,10.0
US,83,13.0
US,83,25.0
US,83,30.0
US,83,30.0
US,83,17.0
US,82,33.0
US,82,28.0
Chile,82,9.0
US,82,17.0
US,82,28.0
France,82,13.0
US,82,26.0
US,82,18.0
US,82,20.0
US,90,65.0
US,90,20.0
Spain,90,38.0
Spain,90,35.0
Italy,90,17.0
US,90,36.0
Spain,90,30.0
US,90,120.0
Spain,90,36.0
US,90,24.0
US,90,32.0
US,90,16.0
Italy,90,25.0
US,90,25.0
US,90,40.0
US,90,39.0
US,90,60.0
Argentina,90,19.0
France,90,25.0
US,90,70.0
US,90,70.0
US,90,64.0
France,90,50.0
Argentina,90,25.0
US,90,35.0
US,90,27.0
US,90,53.0
US,90,45.0
France,90,60.0
US,90,125.0
Italy,93,
Italy,93,40.0
France,93,
France,93,
France,93,
Italy,93,90.0
US,93,54.0
US,93,45.0
Italy,93,45.0
US,93,30.0
Spain,93,159.0
Italy,93,80.0
Italy,93,200.0
France,93,
France,93,
Italy,93,60.0
US,93,48.0
Italy,93,
France,93,100.0
Italy,92,83.0
Italy,92,42.0
Italy,92,
Portugal,87,9.0
Argentina,87,12.0
Portugal,87,14.0
France,87,22.0
US,87,25.0
,87,30.0
US,86,29.0
Portugal,86,16.0
Italy,86,75.0
Portugal,86,14.0
Portugal,86,10.0
Portugal,86,12.0
US,86,27.0
US,86,20.0
US,86,38.0
Australia,86,18.0
France,86,
France,86,19.0
Argentina,86,17.0
Germany,86,15.0
France,86,32.0
US,86,19.0
US,86,30.0
US,86,25.0
France,86,35.0
Argentina,86,10.0
Israel,86,38.0
US,86,50.0
France,86,15.0
US,86,38.0
Portugal,96,
Portugal,96,
Spain,96,90.0
Portugal,96,110.0
Portugal,96,66.0
Portugal,96,100.0
US,96,27.0
Portugal,95,
US,95,58.0
Portugal,95,
Portugal,95,80.0
Portugal,95,
Portugal,95,90.0
Portugal,95,110.0
Portugal,95,93.0
Portugal,95,70.0
US,95,110.0
Portugal,95,
US,95,38.0
US,95,90.0
US,95,95.0
Italy,94,87.0
Italy,94,63.0
France,94,
US,94,55.0
France,94,
US,94,55.0
US,94,62.0
US,94,44.0
US,94,20.0
US,88,27.0
US,88,38.0
Portugal,88,34.0
Italy,88,32.0
Spain,88,23.0
US,88,36.0
US,88,45.0
Portugal,88,27.0
US,88,24.0
US,88,58.0
Spain,88,15.0
US,88,22.0
France,88,18.0
France,88,16.0
Spain,80,9.0
Spain,80,7.0
Argentina,80,20.0
Spain,80,10.0
Argentina,80,15.0
Spain,80,10.0
US,97,100.0
France,97,932.0
Italy,97,90.0
Austria,96,80.0
Austria,96,80.0
Austria,96,64.0
France,96,65.0
Austria,96,56.0
France,96,767.0
Austria,96,64.0
Italy,96,105.0
Austria,96,70.0
Austria,96,78.0
France,96,400.0
Austria,96,28.0
Austria,95,35.0
Austria,95,53.0
Austria,95,62.0
Austria,95,57.0
Austria,95,90.0
US,95,70.0
Italy,95,80.0
US,95,75.0
Italy,95,50.0
US,90,40.0
France,90,
France,90,15.0
France,90,
France,90,20.0
US,90,50.0
US,90,49.0
France,90,22.0
US,90,44.0
US,90,42.0
US,90,14.0
US,90,35.0
Spain,90,
US,90,70.0
New Zealand,90,20.0
South Africa,90,80.0
Spain,90,40.0
Argentina,90,35.0
South Africa,90,40.0
South Africa,90,40.0
Spain,90,21.0
US,90,60.0
South Africa,90,26.0
US,90,45.0
New Zealand,90,15.0
US,90,35.0
South Africa,90,28.0
US,90,20.0
US,90,20.0
US,90,25.0
Spain,88,22.0
US,88,30.0
US,88,65.0
US,88,15.0
US,88,28.0
US,88,45.0
Italy,88,21.0
Spain,88,29.0
US,88,30.0
US,88,50.0
Italy,88,45.0
Italy,88,25.0
France,88,18.0
US,88,17.0
US,88,24.0
Austria,88,15.0
US,88,48.0
Austria,88,
Austria,88,
US,88,30.0
US,88,22.0
Italy,88,18.0
Italy,88,28.0
France,88,26.0
Italy,88,23.0
Spain,88,22.0
Spain,88,30.0
US,92,58.0
Italy,92,95.0
Italy,92,45.0
US,92,16.0
Italy,92,48.0
US,92,38.0
Italy,92,52.0
France,92,81.0
France,92,
France,92,94.0
France,92,87.0
France,92,35.0
France,92,100.0
US,92,28.0
France,92,90.0
France,92,70.0
US,92,17.0
Italy,92,70.0
Italy,92,75.0
Italy,92,30.0
Italy,92,58.0
Italy,92,95.0
US,92,45.0
France,92,
Italy,92,85.0
France,92,36.0
US,92,75.0
Italy,92,45.0
Australia,88,40.0
Portugal,88,20.0
Germany,88,24.0
Italy,88,21.0
Italy,88,30.0
US,88,32.0
Chile,88,25.0
Italy,88,17.0
US,88,22.0
Chile,88,20.0
France,88,17.0
Italy,88,14.0
Australia,88,17.0
US,88,30.0
France,88,
France,88,13.0
France,88,15.0
Germany,88,26.0
Spain,88,37.0
Italy,88,17.0
Italy,88,34.0
US,88,19.0
Italy,88,68.0
US,88,25.0
US,88,38.0
Italy,88,26.0
Portugal,88,28.0
Portugal,88,18.0
US,88,20.0
Australia,88,20.0
US,87,34.0
Italy,87,30.0
Italy,87,
US,87,32.0
Argentina,87,
Argentina,87,15.0
Spain,87,21.0
US,87,48.0
Austria,87,
France,87,
France,87,
France,87,11.0
France,87,
France,87,
US,87,35.0
US,87,28.0
Spain,87,105.0
Argentina,87,15.0
Italy,87,12.0
Argentina,87,23.0
US,87,38.0
Austria,87,
Argentina,87,20.0
Spain,86,19.0
Argentina,86,10.0
Argentina,86,19.0
Spain,86,24.0
Austria,86,
US,86,50.0
Austria,86,
France,88,
France,88,
Chile,88,13.0
US,88,45.0
US,88,36.0
France,88,26.0
Chile,87,9.0
Chile,87,9.0
Chile,87,11.0
Italy,87,16.0
Greece,87,20.0
Greece,87,38.0
Greece,87,24.0
US,87,50.0
France,87,15.0
Italy,87,
US,87,14.0
France,87,
France,87,45.0
France,87,
US,87,36.0
US,87,35.0
US,87,45.0
US,87,44.0
Chile,87,15.0
Chile,87,23.0
US,87,32.0
US,87,65.0
Germany,90,18.0
Italy,90,60.0
France,90,17.0
US,90,55.0
Spain,90,24.0
US,90,50.0
France,90,56.0
Spain,90,25.0
US,90,50.0
US,90,24.0
Austria,90,20.0
US,90,95.0
Spain,90,18.0
Italy,90,30.0
US,90,45.0
Italy,90,32.0
Portugal,90,22.0
Portugal,90,55.0
Australia,90,25.0
US,90,27.0
US,90,40.0
Italy,90,20.0
US,90,28.0
US,90,39.0
US,90,32.0
US,90,39.0
US,90,29.0
Italy,90,35.0
US,90,55.0
US,90,25.0
US,90,55.0
US,90,25.0
New Zealand,90,45.0
Italy,90,19.0
Italy,90,21.0
US,90,28.0
New Zealand,90,30.0
Portugal,90,10.0
Portugal,90,11.0
France,90,20.0
Spain,90,38.0
Italy,90,29.0
US,90,14.0
Italy,90,39.0
Australia,88,130.0
US,88,54.0
US,88,30.0
Italy,88,24.0
US,88,25.0
Italy,88,
US,88,48.0
US,88,60.0
US,88,28.0
US,88,20.0
Argentina,88,19.0
France,88,12.0
Chile,88,12.0
US,88,16.0
US,88,39.0
US,88,25.0
US,88,25.0
Spain,88,12.0
US,88,22.0
Portugal,88,9.0
US,88,19.0
France,88,21.0
France,88,14.0
Spain,88,30.0
New Zealand,88,20.0
Italy,88,18.0
US,88,14.0
US,88,17.0
Italy,88,15.0
Italy,88,18.0
France,88,
France,88,
New Zealand,88,17.0
Italy,88,20.0
France,88,44.0
France,88,29.0
US,88,35.0
Italy,88,29.0
Portugal,88,
US,88,85.0
Italy,88,18.0
Italy,88,20.0
Italy,88,20.0
Italy,88,15.0
Italy,88,28.0
US,88,13.0
France,88,
France,88,
France,88,
Portugal,88,10.0
US,88,45.0
Argentina,88,23.0
Argentina,85,11.0
Argentina,84,22.0
Austria,84,14.0
Romania,84,12.0
US,84,24.0
US,84,17.0
Italy,84,12.0
Argentina,84,8.0
US,84,19.0
Italy,84,15.0
Argentina,84,35.0
Italy,84,29.0
Australia,84,48.0
US,84,18.0
Italy,84,19.0
Spain,84,21.0
Argentina,84,11.0
Croatia,84,13.0
US,90,18.0
Germany,90,48.0
Italy,90,25.0
Spain,90,34.0
US,90,75.0
US,90,35.0
US,90,16.0
France,90,25.0
Italy,90,40.0
Portugal,90,16.0
Spain,90,20.0
Italy,90,78.0
Italy,90,200.0
Portugal,90,19.0
US,90,60.0
Italy,90,48.0
Italy,90,45.0
Italy,90,55.0
Italy,90,41.0
Portugal,90,12.0
US,90,17.0
Italy,90,50.0
Italy,90,61.0
Australia,90,27.0
Italy,90,30.0
Italy,90,24.0
Italy,90,30.0
Italy,90,210.0
Australia,90,79.0
US,90,32.0
US,86,30.0
Portugal,86,
Spain,86,13.0
France,86,17.0
Italy,86,
Italy,86,
Italy,86,14.0
France,86,12.0
Spain,86,9.0
Spain,86,9.0
US,86,50.0
US,86,48.0
US,86,40.0
Spain,86,8.0
Portugal,86,
Italy,86,15.0
France,86,
US,86,20.0
US,86,85.0
France,86,12.0
US,86,24.0
Portugal,86,
Italy,86,
Italy,86,18.0
France,92,30.0
US,92,50.0
US,92,25.0
US,92,35.0
US,92,40.0
France,92,60.0
US,92,47.0
US,92,70.0
US,92,70.0
US,92,39.0
US,92,55.0
US,92,50.0
US,92,48.0
US,92,42.0
US,92,48.0
US,92,48.0
Portugal,92,98.0
Chile,92,90.0
US,92,20.0
US,92,39.0
US,92,41.0
US,92,85.0
Spain,92,29.0
France,92,35.0
England,92,
US,92,45.0
France,92,31.0
France,92,25.0
France,92,30.0
US,92,100.0
Argentina,86,12.0
US,86,25.0
Australia,86,15.0
US,86,35.0
US,86,20.0
Australia,86,19.0
US,86,15.0
US,86,42.0
US,86,22.0
Chile,86,12.0
US,86,15.0
Italy,86,21.0
Italy,86,15.0
France,86,
France,86,
US,86,47.0
US,86,50.0
Italy,86,18.0
US,86,8.0
Italy,86,12.0
US,86,9.0
US,86,11.0
Australia,86,
US,86,12.0
US,86,40.0
Italy,93,35.0
US,93,29.0
US,93,56.0
Portugal,93,
France,93,75.0
Portugal,93,
Italy,93,30.0
Italy,93,47.0
Italy,93,60.0
France,93,89.0
US,93,69.0
US,93,28.0
Australia,93,54.0
France,93,38.0
France,93,
Portugal,93,52.0
Italy,93,30.0
US,93,35.0
France,92,
Portugal,92,30.0
France,92,
Australia,92,20.0
US,92,30.0
France,92,
Italy,92,
Portugal,92,35.0
US,92,24.0
Germany,92,39.0
Portugal,92,60.0
Portugal,92,
Italy,94,40.0
Spain,94,25.0
US,94,95.0
France,94,45.0
US,94,65.0
US,94,95.0
US,94,100.0
US,94,38.0
US,94,93.0
US,94,54.0
US,94,65.0
France,94,75.0
Portugal,94,40.0
US,94,60.0
US,94,48.0
Italy,94,55.0
US,94,36.0
US,94,44.0
France,94,90.0
US,93,68.0
US,93,36.0
US,93,37.0
US,93,29.0
Spain,92,47.0
France,92,35.0
France,92,19.0
France,92,49.0
US,92,120.0
Chile,92,24.0
US,92,50.0
US,92,64.0
US,92,60.0
Spain,92,55.0
US,92,90.0
US,92,28.0
France,92,32.0
US,92,67.0
Argentina,92,60.0
US,92,40.0
US,92,65.0
US,92,60.0
US,92,40.0
US,92,100.0
France,92,
US,92,40.0
US,92,52.0
US,92,40.0
US,92,20.0
US,92,75.0
France,92,37.0
US,92,135.0
France,92,
Italy,91,22.0
US,87,36.0
US,87,14.0
US,87,19.0
Italy,87,27.0
US,87,14.0
US,87,42.0
US,87,28.0
US,87,18.0
US,87,16.0
US,87,34.0
US,87,26.0
Argentina,87,11.0
France,87,14.0
US,87,
France,87,25.0
US,87,20.0
US,87,52.0
US,87,26.0
US,87,20.0
US,87,25.0
US,87,10.0
Italy,87,
Argentina,87,12.0
Argentina,87,13.0
US,87,16.0
Spain,85,30.0
Italy,85,15.0
US,85,15.0
Italy,85,21.0
Spain,85,39.0
US,85,22.0
US,85,25.0
Italy,85,12.0
Italy,85,20.0
US,85,9.0
Italy,85,15.0
Spain,85,17.0
US,85,10.0
US,85,36.0
US,85,15.0
Italy,85,15.0
US,85,65.0
Australia,85,15.0
US,85,75.0
Italy,85,25.0
Spain,85,13.0
Spain,85,8.0
Spain,85,12.0
Spain,85,29.0
Italy,85,29.0
Italy,85,15.0
US,85,28.0
US,85,16.0
US,85,50.0
Italy,85,20.0
US,94,135.0
France,94,
US,94,125.0
US,94,60.0
US,94,260.0
France,94,55.0
France,94,170.0
US,94,155.0
US,94,60.0
US,94,42.0
US,94,50.0
US,94,90.0
US,94,65.0
US,94,67.0
US,93,175.0
US,93,75.0
US,93,75.0
US,93,50.0
Spain,93,59.0
Spain,93,40.0
Argentina,93,65.0
France,93,78.0
US,93,18.0
US,93,59.0
US,93,62.0
US,90,36.0
France,90,
US,90,17.0
Austria,90,16.0
US,90,42.0
US,90,18.0
Spain,90,17.0
Italy,90,28.0
Austria,90,29.0
Italy,90,33.0
US,90,19.0
US,90,30.0
France,90,25.0
Italy,90,29.0
US,90,35.0
US,90,19.0
US,90,48.0
Italy,90,19.0
Italy,90,19.0
France,90,15.0
France,90,22.0
US,90,30.0
New Zealand,90,22.0
Israel,90,15.0
Italy,90,25.0
Italy,90,28.0
Italy,90,18.0
US,90,30.0
US,90,45.0
US,90,22.0
US,88,15.0
US,88,25.0
Germany,88,17.0
US,88,12.0
US,88,25.0
New Zealand,88,20.0
New Zealand,88,42.0
Canada,88,20.0
US,88,55.0
US,88,24.0
US,88,19.0
US,88,23.0
France,88,90.0
New Zealand,88,18.0
US,88,22.0
US,88,75.0
US,88,42.0
US,88,42.0
Argentina,88,33.0
Argentina,88,21.0
France,88,60.0
US,88,20.0
Argentina,88,30.0
New Zealand,88,19.0
France,88,20.0
US,88,22.0
France,88,30.0
US,88,18.0
Italy,88,33.0
New Zealand,88,16.0
France,93,15.0
France,93,44.0
Chile,93,125.0
France,93,40.0
France,93,70.0
US,93,75.0
Germany,93,52.0
Germany,93,236.0
France,93,85.0
France,93,
Portugal,93,
Portugal,93,60.0
US,93,60.0
Italy,93,220.0
US,93,85.0
US,93,48.0
US,93,48.0
US,93,125.0
France,93,19.0
France,93,25.0
Chile,93,76.0
US,93,95.0
US,93,34.0
US,93,54.0
France,93,24.0
US,93,58.0
US,93,55.0
Italy,93,65.0
US,90,49.0
Germany,90,32.0
France,90,
France,90,50.0
Italy,90,28.0
US,90,47.0
France,90,85.0
France,90,30.0
France,90,
Portugal,90,18.0
France,90,100.0
France,90,60.0
France,90,35.0
France,90,25.0
France,90,
France,90,17.0
Portugal,90,15.0
US,90,46.0
Portugal,90,15.0
Portugal,90,9.0
Italy,90,60.0
Italy,90,22.0
France,90,139.0
France,90,
France,90,46.0
US,90,52.0
France,90,65.0
Portugal,90,16.0
US,90,135.0
Portugal,90,30.0
US,89,27.0
Spain,89,27.0
France,89,25.0
France,89,20.0
US,89,26.0
Germany,89,19.0
France,89,49.0
US,89,24.0
US,89,24.0
France,89,50.0
France,89,30.0
France,89,58.0
US,89,29.0
Italy,89,22.0
France,89,25.0
France,89,44.0
Italy,89,17.0
France,89,20.0
US,89,36.0
US,89,26.0
US,89,30.0
Italy,89,15.0
Italy,89,18.0
US,89,38.0
South Africa,89,16.0
New Zealand,89,18.0
Argentina,89,20.0
Italy,89,19.0
New Zealand,89,120.0
France,89,23.0
US,85,18.0
Italy,85,13.0
US,85,14.0
Chile,85,15.0
Italy,85,10.0
US,85,13.0
US,85,26.0
Italy,85,13.0
Italy,85,10.0
US,85,30.0
Chile,85,10.0
Chile,85,8.0
US,85,14.0
Italy,85,55.0
Chile,85,11.0
Chile,85,8.0
US,85,36.0
Italy,85,16.0
US,85,9.0
Italy,85,9.0
US,85,50.0
Chile,85,16.0
Chile,85,17.0
Chile,85,17.0
Chile,84,10.0
Chile,84,7.0
Australia,87,20.0
US,87,30.0
US,87,19.0
Italy,87,22.0
US,87,14.0
Chile,87,22.0
Italy,87,38.0
Italy,87,25.0
US,87,22.0
US,87,40.0
Portugal,87,15.0
Chile,87,16.0
Chile,87,15.0
Portugal,87,10.0
France,87,11.0
Portugal,87,10.0
Portugal,87,14.0
Uruguay,87,11.0
Brazil,87,25.0
France,87,15.0
France,87,13.0
France,87,18.0
France,87,22.0
France,87,25.0
France,87,20.0
France,87,25.0
France,87,17.0
France,87,13.0
Italy,87,25.0
France,87,16.0
US,86,7.0
US,86,16.0
Italy,86,
US,86,20.0
