country,points,price,province
US,86,32.0,Oregon
US,86,22.0,California
South Africa,86,16.0,Coastal Region
US,86,38.0,California
US,86,24.0,Oregon
Spain,86,15.0,Catalonia
France,86,18.0,Beaujolais
France,86,15.0,Beaujolais
US,86,16.0,Oregon
France,86,23.0,Alsace
US,86,18.0,California
France,86,20.0,Beaujolais
Spain,91,48.0,Northern Spain
Italy,91,,Piedmont
Italy,91,,Piedmont
Australia,91,125.0,Victoria
Italy,91,100.0,Piedmont
Italy,91,93.0,Piedmont
US,91,70.0,Oregon
US,91,45.0,Oregon
Italy,91,55.0,Piedmont
Italy,91,85.0,Piedmont
Spain,91,75.0,Catalonia
Italy,91,40.0,Piedmont
US,91,38.0,Oregon
US,91,60.0,Oregon
Italy,91,75.0,Piedmont
Italy,91,48.0,Piedmont
Italy,91,,Piedmont
Spain,91,24.0,Northern Spain
Portugal,91,40.0,Douro
Italy,91,66.0,Piedmont
Spain,91,131.0,Northern Spain
Italy,91,52.0,Piedmont
Italy,91,100.0,Piedmont
Spain,91,30.0,Galicia
Spain,91,60.0,Northern Spain
US,91,90.0,California
US,91,42.0,California
US,91,56.0,California
US,91,32.0,California
France,91,50.0,Champagne
US,91,36.0,Oregon
US,91,22.0,Oregon
US,91,20.0,Oregon
Portugal,91,20.0,Port
Italy,91,32.0,Veneto
Argentina,91,75.0,Mendoza Province
France,91,95.0,Champagne
US,91,44.0,California
France,91,73.0,Champagne
France,91,48.0,Champagne
France,91,100.0,Champagne
US,91,35.0,Oregon
US,91,65.0,California
Italy,91,34.0,Veneto
US,91,30.0,California
France,91,130.0,Champagne
France,91,42.0,Champagne
US,91,50.0,California
Spain,91,35.0,Spain Other
Portugal,91,,Port
Portugal,91,25.0,Port
US,91,85.0,California
France,88,,Beaujolais
France,88,29.0,Southwest France
Italy,88,15.0,Tuscany
US,88,18.0,Washington
US,88,12.0,Washington
US,88,10.0,Washington
US,88,13.0,Washington
Spain,88,14.0,Catalonia
Italy,87,18.0,Tuscany
US,87,35.0,New York
US,87,32.0,Washington
US,87,12.0,Washington
US,87,28.0,California
Chile,87,13.0,Casablanca Valley
US,87,30.0,California
Italy,87,20.0,Tuscany
US,87,40.0,California
Italy,87,18.0,Piedmont
Chile,87,10.0,Maipo Valley
US,87,37.0,New York
US,87,18.0,California
Italy,87,15.0,Tuscany
Chile,87,18.0,Maule Valley
US,87,22.0,Washington
France,87,10.0,Beaujolais
Spain,87,10.0,Northern Spain
Italy,87,37.0,Tuscany
France,87,11.0,Rhône Valley
France,87,11.0,Rhône Valley
France,87,18.0,Beaujolais
Hungary,92,46.0,Tokaj
Italy,92,50.0,Tuscany
Italy,92,99.0,Veneto
France,92,47.0,Rhône Valley
US,92,60.0,California
Italy,92,105.0,Tuscany
Portugal,92,39.0,Alentejo
US,92,38.0,California
South Africa,92,40.0,Bot River
US,92,175.0,California
US,92,42.0,California
Italy,92,51.0,Tuscany
France,92,105.0,Rhône Valley
Argentina,92,90.0,Mendoza Province
US,92,125.0,California
Portugal,92,39.0,Port
Italy,92,89.0,Tuscany
France,92,65.0,Burgundy
Portugal,92,25.0,Alentejano
US,92,52.0,California
South Africa,92,23.0,Stellenbosch
US,92,36.0,California
US,92,48.0,California
France,92,110.0,Burgundy
US,92,60.0,California
Portugal,92,65.0,Port
Italy,92,95.0,Tuscany
US,92,45.0,California
France,92,24.0,Southwest France
France,92,85.0,Burgundy
US,86,,New York
Chile,86,11.0,Maipo Valley
US,86,30.0,California
France,86,13.0,Alsace
US,86,34.0,California
Italy,86,29.0,Central Italy
Chile,86,25.0,Colchagua Valley
Chile,86,12.0,Maule Valley
Greece,86,30.0,Nemea
Italy,86,10.0,Central Italy
Chile,86,,Maule Valley
Greece,86,12.0,Corinthia
Chile,86,10.0,Maipo Valley
Chile,86,16.0,Leyda Valley
Italy,86,18.0,Central Italy
US,86,21.0,California
Italy,86,35.0,Central Italy
Chile,86,22.0,Peumo
US,86,30.0,California
US,86,15.0,California
Austria,86,20.0,Thermenregion
Greece,86,10.0,Nemea
Greece,86,25.0,Agioritikos
Greece,86,25.0,Achaia
US,86,15.0,Washington
France,86,,Provence
France,86,,Provence
Italy,86,20.0,Central Italy
US,86,35.0,California
US,86,8.0,Washington
Portugal,88,12.0,Alentejano
Portugal,88,10.0,Lisboa
France,88,22.0,Burgundy
France,88,50.0,Burgundy
Argentina,88,15.0,Other
US,88,15.0,California
US,88,28.0,California
Portugal,88,,Douro
Portugal,88,13.0,Alentejano
US,88,21.0,California
US,88,20.0,California
Argentina,88,20.0,Mendoza Province
Argentina,88,11.0,Mendoza Province
US,88,25.0,California
Portugal,88,,Douro
Italy,88,55.0,Piedmont
Argentina,88,19.0,Mendoza Province
France,88,,Burgundy
US,88,23.0,California
US,88,55.0,California
US,88,40.0,California
US,88,125.0,California
US,88,24.0,California
Italy,88,,Piedmont
Portugal,88,22.0,Península de Setúbal
US,88,35.0,California
Slovenia,88,24.0,Slovenia
US,88,22.0,California
US,88,36.0,Oregon
US,88,36.0,Oregon
US,85,23.0,California
France,85,18.0,Provence
US,85,15.0,New York
US,85,19.0,Oregon
Spain,85,6.0,Levante
US,85,14.0,New York
US,85,30.0,Oregon
US,85,11.0,California
US,85,15.0,California
US,85,38.0,Oregon
US,85,24.0,California
US,85,30.0,California
US,85,11.0,California
US,85,15.0,Oregon
US,85,19.0,Oregon
US,85,12.0,Washington
US,85,12.0,Washington
France,84,14.0,Provence
US,84,65.0,California
Spain,84,45.0,Northern Spain
Spain,84,10.0,Northern Spain
US,85,44.0,California
France,85,18.0,Languedoc-Roussillon
US,85,28.0,California
Italy,84,,Veneto
US,84,26.0,California
Australia,84,15.0,Australia Other
Australia,84,8.0,Australia Other
Argentina,84,6.0,Mendoza Province
Argentina,84,15.0,Mendoza Province
US,84,34.0,California
France,84,,Loire Valley
France,84,18.0,Burgundy
Australia,84,17.0,South Australia
Australia,84,12.0,South Australia
Argentina,84,14.0,Mendoza Province
Australia,84,9.0,Australia Other
Spain,84,40.0,Northern Spain
Georgia,84,17.0,Kakheti
France,84,11.0,Languedoc-Roussillon
US,84,40.0,California
US,84,15.0,California
France,84,16.0,Loire Valley
US,84,32.0,California
France,87,20.0,France Other
France,87,,France Other
Australia,87,21.0,South Australia
US,87,12.0,California
Portugal,87,23.0,Península de Setúbal
US,87,20.0,Virginia
US,87,15.0,California
US,87,36.0,Washington
US,87,24.0,Washington
Italy,87,20.0,Veneto
US,87,27.0,California
Morocco,87,15.0,Morocco
Uruguay,87,15.0,Progreso
Portugal,87,15.0,Tejo
Portugal,87,19.0,Dão
US,87,28.0,California
US,87,17.0,California
US,87,10.0,California
France,87,16.0,Bordeaux
US,87,16.0,California
US,87,14.0,Idaho
Australia,87,25.0,South Australia
Chile,87,14.0,Casablanca Valley
US,87,19.0,California
Italy,87,16.0,Veneto
Turkey,87,25.0,Ankara
Turkey,87,18.0,Ankara
US,87,35.0,Washington
France,87,20.0,France Other
US,87,15.0,California
Portugal,85,9.0,Alentejano
Italy,85,15.0,Veneto
Italy,85,15.0,Veneto
US,85,18.0,California
US,85,21.0,California
Italy,85,13.0,Veneto
France,85,,Alsace
France,85,,Alsace
Italy,85,11.0,Veneto
Italy,85,16.0,Veneto
Argentina,85,11.0,Mendoza Province
Argentina,85,15.0,Mendoza Province
Italy,85,10.0,Northeastern Italy
Italy,85,14.0,Veneto
New Zealand,85,15.0,Hawke's Bay
France,85,29.0,Alsace
France,85,22.0,Burgundy
US,85,16.0,Oregon
US,85,14.0,Oregon
US,85,14.0,Oregon
US,85,30.0,California
Italy,85,15.0,Veneto
New Zealand,85,20.0,Central Otago
New Zealand,85,16.0,Marlborough
Italy,85,10.0,Veneto
Italy,85,12.0,Northeastern Italy
Portugal,85,,Alentejano
US,85,30.0,California
US,85,22.0,Oregon
France,85,14.0,Burgundy
Chile,86,15.0,Maipo Valley
Chile,86,10.0,Maipo Valley
US,86,11.0,California
France,86,32.0,Burgundy
Chile,86,18.0,Maipo Valley
France,86,,Burgundy
US,86,25.0,California
US,86,42.0,California
Italy,86,22.0,Lombardy
US,86,13.0,California
France,86,,Burgundy
Italy,86,15.0,Northeastern Italy
Italy,86,13.0,Northeastern Italy
Germany,86,30.0,Rheingau
US,86,65.0,California
US,86,40.0,California
US,86,15.0,California
Italy,86,15.0,Veneto
Italy,86,40.0,Northeastern Italy
Italy,86,28.0,Veneto
Germany,86,16.0,Mosel
France,86,35.0,Bordeaux
France,86,17.0,Bordeaux
France,86,,Southwest France
France,86,11.0,Bordeaux
France,86,25.0,Bordeaux
US,86,45.0,Oregon
US,86,30.0,California
US,86,38.0,California
France,86,33.0,Burgundy
Italy,87,28.0,Northeastern Italy
Italy,87,33.0,Sicily & Sardinia
Spain,87,11.0,Catalonia
US,87,20.0,California
US,87,25.0,California
Italy,87,16.0,Northeastern Italy
US,87,23.0,California
US,87,29.0,Washington
Italy,87,16.0,Northeastern Italy
US,87,11.0,Ohio
US,87,14.0,California
US,87,21.0,California
Australia,87,35.0,Victoria
US,87,65.0,California
US,87,15.0,New York
Spain,86,28.0,Central Spain
Italy,86,11.0,Northeastern Italy
Spain,86,18.0,Northern Spain
Spain,86,18.0,Northern Spain
South Africa,86,8.0,Western Cape
US,86,35.0,California
South Africa,86,11.0,Western Cape
France,86,29.0,Rhône Valley
US,86,15.0,Virginia
US,86,20.0,California
US,86,37.0,California
US,86,22.0,California
South Africa,86,10.0,Western Cape
US,86,50.0,California
US,86,20.0,Washington
Bulgaria,89,17.0,Thracian Valley
Italy,89,139.0,Piedmont
Georgia,89,21.0,Kakheti
US,89,28.0,Oregon
Argentina,89,22.0,Other
Italy,89,,Piedmont
US,89,19.0,Oregon
Portugal,89,20.0,Dão
Australia,89,15.0,Victoria
Australia,89,65.0,South Australia
Italy,89,50.0,Piedmont
US,89,33.0,California
Argentina,89,17.0,Mendoza Province
Portugal,89,17.0,Port
Portugal,89,15.0,Lisboa
France,89,50.0,Burgundy
France,89,40.0,Burgundy
Germany,89,11.0,Pfalz
France,89,39.0,Burgundy
France,89,27.0,Burgundy
Argentina,89,55.0,Mendoza Province
Argentina,89,15.0,Mendoza Province
Argentina,89,,Mendoza Province
Germany,89,19.0,Mosel
Australia,89,60.0,Victoria
,89,21.0,
US,89,58.0,California
Germany,89,19.0,Mosel
US,89,20.0,California
US,89,25.0,California
US,89,9.0,Washington
Australia,89,32.0,South Australia
South Africa,89,47.0,Franschhoek
Spain,89,,Levante
France,89,35.0,Bordeaux
US,89,16.0,Washington
Germany,89,39.0,Pfalz
Italy,89,48.0,Tuscany
Germany,89,38.0,Pfalz
Spain,89,15.0,Northern Spain
Italy,89,30.0,Tuscany
France,89,31.0,Bordeaux
US,89,10.0,Washington
US,89,135.0,California
South Africa,89,20.0,Stellenbosch
US,89,8.0,Washington
France,89,31.0,Bordeaux
Spain,89,13.0,Andalucia
Spain,89,13.0,Andalucia
France,89,40.0,Bordeaux
US,90,37.0,California
US,90,60.0,California
US,90,45.0,California
US,90,60.0,California
US,90,30.0,California
US,90,74.0,California
US,90,50.0,California
US,90,42.0,California
US,90,50.0,California
US,90,75.0,California
US,90,35.0,California
US,90,85.0,California
US,90,35.0,California
US,90,30.0,California
US,90,120.0,California
US,90,41.0,California
US,90,55.0,California
US,90,50.0,California
US,90,110.0,California
US,90,39.0,California
US,90,75.0,California
US,90,40.0,California
US,90,75.0,California
US,90,70.0,California
US,90,75.0,California
US,89,36.0,California
US,89,35.0,California
US,88,49.0,Oregon
US,88,26.0,Oregon
Austria,88,16.0,Österreichischer Sekt
US,88,22.0,California
US,88,18.0,Oregon
US,88,15.0,California
US,88,14.0,California
US,88,15.0,California
France,88,23.0,Alsace
France,88,40.0,Champagne
France,88,54.0,Champagne
France,88,20.0,Alsace
France,88,13.0,Bordeaux
France,88,17.0,Bordeaux
France,88,25.0,Bordeaux
France,88,12.0,Bordeaux
France,88,10.0,Bordeaux
France,88,40.0,Bordeaux
France,88,25.0,Bordeaux
France,88,14.0,Bordeaux
France,88,13.0,Bordeaux
France,88,35.0,Bordeaux
France,88,17.0,Bordeaux
US,88,29.0,Oregon
US,88,19.0,Oregon
US,88,18.0,California
Italy,88,40.0,Piedmont
Italy,88,19.0,Lombardy
US,88,25.0,California
France,88,49.0,Champagne
US,86,25.0,Washington
US,86,12.0,Washington
France,86,12.0,Rhône Valley
France,86,15.0,Bordeaux
France,86,13.0,Bordeaux
France,86,15.0,Bordeaux
France,86,30.0,Bordeaux
US,86,7.0,California
Chile,86,13.0,Maule Valley
France,86,30.0,Loire Valley
France,86,20.0,Loire Valley
France,86,27.0,Loire Valley
Spain,86,11.0,Levante
US,86,38.0,California
US,86,16.0,Washington
US,86,20.0,Washington
Italy,86,31.0,Tuscany
Italy,86,29.0,Tuscany
US,86,10.0,California
Italy,86,30.0,Piedmont
US,86,14.0,Washington
France,86,15.0,Loire Valley
France,86,25.0,Bordeaux
France,86,20.0,France Other
France,86,15.0,Bordeaux
France,86,20.0,Bordeaux
France,86,,Bordeaux
France,86,12.0,Bordeaux
France,86,15.0,Loire Valley
France,86,24.0,France Other
Chile,87,14.0,Colchagua Valley
Bulgaria,87,9.0,Thracian Valley
US,87,24.0,Washington
Italy,87,24.0,Piedmont
Italy,87,50.0,Piedmont
US,87,18.0,California
France,87,15.0,Alsace
France,87,,Bordeaux
France,87,17.0,Bordeaux
Chile,87,11.0,Central Valley
Romania,87,7.0,Recas
France,87,21.0,Alsace
France,87,17.0,Alsace
Portugal,87,26.0,Alentejano
Italy,87,62.0,Piedmont
US,87,23.0,California
US,87,16.0,New York
US,87,16.0,New York
US,87,55.0,California
US,87,16.0,California
Italy,87,52.0,Piedmont
US,87,24.0,California
France,87,25.0,Alsace
Italy,87,30.0,Piedmont
US,87,16.0,California
US,87,42.0,Washington
US,87,22.0,California
US,87,40.0,Washington
Australia,90,16.0,Victoria
Australia,90,16.0,Victoria
South Africa,90,15.0,Western Cape
US,90,65.0,California
US,90,75.0,California
Austria,90,35.0,Burgenland
Chile,90,35.0,Colchagua Valley
US,90,22.0,Washington
Austria,90,37.0,Niederösterreich
US,90,25.0,California
US,90,24.0,California
Italy,90,,Southern Italy
Italy,90,35.0,Piedmont
Australia,90,85.0,South Australia
Australia,90,15.0,Western Australia
South Africa,90,45.0,Hemel en Aarde
Australia,90,33.0,Western Australia
US,90,20.0,Washington
US,90,66.0,California
Austria,90,42.0,Wachau
US,90,34.0,Washington
Canada,90,19.0,British Columbia
US,90,85.0,California
US,90,25.0,Washington
France,94,580.0,Burgundy
France,94,,Burgundy
Australia,94,110.0,Western Australia
Italy,94,70.0,Piedmont
US,94,52.0,Oregon
US,94,50.0,California
France,94,130.0,Burgundy
US,94,48.0,Oregon
US,94,80.0,California
Italy,94,54.0,Piedmont
France,93,65.0,Burgundy
Australia,93,65.0,South Australia
US,93,100.0,Oregon
Germany,93,32.0,Rheingau
US,93,68.0,Oregon
Italy,93,156.0,Piedmont
France,93,55.0,Burgundy
Italy,93,45.0,Piedmont
Australia,93,109.0,Western Australia
US,93,34.0,Oregon
US,93,39.0,California
US,93,39.0,California
US,93,50.0,California
France,93,100.0,Burgundy
Italy,93,150.0,Piedmont
France,93,39.0,Burgundy
France,93,76.0,Burgundy
US,93,32.0,California
US,93,40.0,California
US,93,60.0,Oregon
France,88,22.0,Burgundy
US,88,37.0,Washington
US,88,36.0,Washington
US,88,24.0,California
France,88,75.0,Burgundy
US,88,31.0,California
Hungary,88,20.0,Tokaj
France,88,65.0,Burgundy
New Zealand,88,29.0,Waiheke Island
Italy,88,17.0,Tuscany
US,88,13.0,Washington
US,88,65.0,California
Italy,88,17.0,Tuscany
US,88,15.0,Washington
New Zealand,88,40.0,Martinborough
Italy,88,25.0,Tuscany
Portugal,88,28.0,Tejo
Italy,88,,Tuscany
Italy,88,15.0,Tuscany
US,88,40.0,California
France,88,,Burgundy
Italy,88,18.0,Tuscany
France,88,42.0,Burgundy
US,88,14.0,New York
US,88,36.0,California
US,88,39.0,California
US,88,34.0,California
US,89,17.0,Washington
US,89,17.0,New York
US,89,23.0,California
US,89,13.0,California
US,89,37.0,California
US,89,25.0,California
Italy,89,65.0,Tuscany
US,89,25.0,California
US,89,16.0,New York
US,89,29.0,Washington
Spain,89,34.0,Northern Spain
Italy,89,20.0,Piedmont
US,89,50.0,Washington
US,89,13.0,California
Italy,89,,Piedmont
Italy,89,40.0,Piedmont
US,89,89.0,California
US,89,24.0,California
US,89,36.0,Washington
US,89,38.0,Washington
US,89,25.0,Washington
Italy,89,45.0,Piedmont
England,89,39.0,England
Italy,89,236.0,Tuscany
US,89,32.0,Washington
US,89,14.0,Washington
US,89,18.0,California
US,89,35.0,California
Chile,89,30.0,Maipo Valley
Italy,89,20.0,Tuscany
Italy,86,35.0,Piedmont
Spain,86,9.0,Northern Spain
Argentina,86,9.0,Other
US,86,17.0,California
Spain,86,10.0,Central Spain
US,86,21.0,Oregon
US,86,30.0,Colorado
Italy,86,60.0,Piedmont
Spain,86,52.0,Northern Spain
France,86,15.0,Bordeaux
France,86,17.0,Bordeaux
US,86,77.0,California
US,86,30.0,Oregon
US,86,19.0,Oregon
Romania,86,9.0,Dealurile Munteniei
US,86,60.0,California
US,86,16.0,Arizona
Spain,86,10.0,Northern Spain
Argentina,86,12.0,Other
US,86,46.0,California
Portugal,86,13.0,Alentejano
France,86,25.0,Loire Valley
France,86,30.0,Loire Valley
Spain,86,12.0,Northern Spain
Italy,86,55.0,Piedmont
US,86,59.0,California
Argentina,86,15.0,Mendoza Province
Spain,86,39.0,Spain Other
US,86,48.0,California
Serbia,86,22.0,Župa
France,91,60.0,Rhône Valley
US,91,140.0,California
US,91,42.0,California
US,91,25.0,California
US,91,28.0,California
US,91,50.0,Washington
US,91,36.0,Washington
Austria,91,40.0,Weinviertel
US,91,46.0,California
US,91,30.0,California
US,91,30.0,California
Austria,91,27.0,Kremstal
US,91,60.0,California
US,91,35.0,California
US,91,45.0,California
US,91,30.0,California
Canada,91,32.0,British Columbia
Italy,91,40.0,Tuscany
Italy,91,90.0,Tuscany
US,91,30.0,California
US,91,32.0,California
France,91,25.0,Beaujolais
France,91,25.0,Beaujolais
Austria,91,25.0,Weinviertel
US,91,36.0,Washington
Austria,91,39.0,Niederösterreich
US,91,30.0,California
Austria,91,21.0,Burgenland
US,91,15.0,California
US,91,29.0,New York
France,91,22.0,Beaujolais
Spain,91,25.0,Galicia
France,91,86.0,Champagne
France,91,78.0,Champagne
US,91,28.0,Oregon
US,91,32.0,California
US,91,48.0,California
Portugal,91,50.0,Tejo
France,91,68.0,Champagne
US,91,27.0,Oregon
US,91,50.0,California
US,91,35.0,California
Portugal,91,,Port
US,91,38.0,California
US,91,35.0,California
Italy,91,65.0,Veneto
France,91,20.0,Alsace
Australia,91,,Victoria
US,91,28.0,California
France,91,20.0,Beaujolais
France,91,27.0,Beaujolais
Australia,91,42.0,Victoria
US,91,54.0,California
US,91,50.0,Oregon
US,91,27.0,California
France,91,22.0,Beaujolais
US,91,45.0,California
US,91,38.0,California
Italy,91,15.0,Northeastern Italy
US,91,65.0,California
Austria,91,25.0,Kremstal
US,91,50.0,New York
US,91,44.0,California
Austria,91,18.0,Burgenland
US,91,85.0,California
US,91,100.0,Washington
US,91,40.0,Washington
US,91,35.0,California
Austria,91,18.0,Wagram
US,91,26.0,California
US,91,18.0,California
Austria,91,17.0,Niederösterreich
US,91,45.0,California
Italy,91,40.0,Northeastern Italy
US,91,25.0,California
US,91,70.0,California
US,91,70.0,California
Italy,91,17.0,Central Italy
US,91,42.0,California
Italy,91,60.0,Piedmont
Italy,91,53.0,Northeastern Italy
US,91,25.0,California
Argentina,91,59.0,Mendoza Province
France,91,20.0,Provence
US,91,42.0,California
US,91,55.0,California
US,91,42.0,California
Argentina,91,69.0,Mendoza Province
US,91,38.0,California
US,88,32.0,California
US,88,45.0,Oregon
Italy,88,164.0,Tuscany
Argentina,88,14.0,Mendoza Province
Austria,88,20.0,Burgenland
US,88,38.0,California
US,88,38.0,California
Italy,88,35.0,Central Italy
Italy,88,19.0,Tuscany
Austria,88,32.0,Burgenland
US,88,225.0,California
US,88,20.0,California
Germany,88,11.0,Mosel
Germany,88,68.0,Mosel
US,88,52.0,Oregon
Spain,88,16.0,Levante
US,88,14.0,California
US,88,18.0,California
US,88,22.0,California
Italy,88,14.0,Central Italy
Spain,88,22.0,Northern Spain
Austria,88,,Niederösterreich
US,88,30.0,California
Argentina,88,14.0,Other
Italy,88,25.0,Central Italy
US,88,28.0,California
Italy,88,50.0,Central Italy
US,88,55.0,California
Australia,89,14.0,South Australia
Australia,89,25.0,South Australia
Australia,89,35.0,South Australia
Turkey,89,18.0,Ankara
Australia,89,40.0,South Australia
Australia,89,59.0,South Australia
Australia,89,25.0,South Australia
Uruguay,89,18.0,Canelones
Portugal,89,17.0,Port
Italy,89,,Piedmont
US,89,15.0,California
Portugal,89,13.0,Lisboa
Brazil,89,36.0,Pinto Bandeira
France,89,15.0,Bordeaux
France,89,22.0,Southwest France
France,89,23.0,Bordeaux
France,89,,Bordeaux
France,89,36.0,Bordeaux
France,89,17.0,Bordeaux
France,89,14.0,Southwest France
France,89,22.0,Bordeaux
Australia,89,37.0,South Australia
France,89,,France Other
US,89,20.0,California
France,89,22.0,France Other
Portugal,89,15.0,Alentejano
Portugal,89,20.0,Douro
US,89,14.0,California
France,89,18.0,France Other
US,89,25.0,Virginia
US,90,45.0,Washington
Portugal,90,17.0,Douro
Germany,90,23.0,Pfalz
Australia,90,17.0,South Australia
Australia,90,13.0,South Australia
US,90,36.0,California
Australia,90,19.0,Victoria
Australia,90,18.0,South Australia
US,90,30.0,California
US,90,20.0,California
Italy,90,42.0,Lombardy
US,90,80.0,California
Germany,90,30.0,Mosel
Argentina,90,23.0,Mendoza Province
Germany,90,15.0,Rheinhessen
US,90,26.0,California
Argentina,90,20.0,Mendoza Province
US,90,30.0,Oregon
France,90,22.0,Beaujolais
Spain,90,15.0,Central Spain
Germany,90,28.0,Mosel
US,90,20.0,Oregon
Portugal,90,12.0,Douro
US,90,40.0,Oregon
Italy,90,68.0,Lombardy
Argentina,90,40.0,Mendoza Province
US,90,50.0,California
Australia,90,20.0,Western Australia
Portugal,90,25.0,Lisboa
Italy,90,54.0,Lombardy
France,91,35.0,Languedoc-Roussillon
US,91,75.0,California
US,91,45.0,California
US,91,45.0,California
US,91,50.0,California
US,91,32.0,California
US,91,40.0,California
US,91,70.0,California
US,91,50.0,California
US,91,65.0,California
US,91,39.0,California
US,91,32.0,California
US,91,50.0,California
US,91,65.0,California
US,91,32.0,California
US,90,45.0,California
US,90,48.0,California
US,90,30.0,California
France,90,55.0,Burgundy
US,90,29.0,California
